index,accommodates,amenities,availability_30,bathrooms,bed_type,bedrooms,beds,calculated_host_listings_count,cancellation_policy,guests_included,has_availability,host_is_superhost,host_listings_count,instant_bookable,latitude(North),longitude(East),maximum_nights,number_of_reviews,property_type,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,room_type,amenities__Wireless_Internet,amenities__Fire_Extinguisher,amenities__Laptop_Friendly_Workspace,amenities__Heating,amenities__Wheelchair_Accessible,amenities__Elevator_in_Building,amenities__Dog(s),amenities__Cat(s),amenities__Washer_/_Dryer,amenities__Smoking_Allowed,amenities__First_Aid_Kit,amenities__Pets_live_on_this_property,amenities__Pool,amenities__Lock_on_Bedroom_Door,amenities__Smoke_Detector,amenities__Shampoo,amenities__Buzzer/Wireless_Intercom,amenities__Safety_Card,amenities__Breakfast,amenities__Other_pet(s),amenities__Indoor_Fireplace,amenities__Iron,amenities__Hair_Dryer,amenities__Gym,amenities__Family/Kid_Friendly,amenities__Internet,amenities__Hot_Tub,amenities__Washer,amenities__Dryer,amenities__Pets_Allowed,amenities__24-Hour_Check-in,amenities__Cable_TV,amenities__Air_Conditioning,amenities__Hangers,amenities__Doorman,amenities__Essentials,amenities__Carbon_Monoxide_Detector,amenities__Suitable_for_Events,amenities__Free_Parking_on_Premises,amenities__TV,amenities__Kitchen,lbl_bed_type,lbl_cancellation_policy,lbl_has_availability,lbl_host_is_superhost,lbl_instant_bookable,lbl_property_type,lbl_room_type,index,price
4067,2,"{TV,""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""First Aid Kit"",Shampoo}",30,1.0,Real Bed,1.0,1.0,6,strict,0,t,f,8.0,f,22.56624792,114.1879727,1125,0,Camper/RV,9.0,9.0,9.0,95.0,9.0,Entire home/apt,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,4,3,0,0,0,5,0,4067,79.0
4068,4,"{TV,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",26,2.0,Real Bed,2.0,2.0,2,strict,1,t,f,2.0,t,22.59205531,114.2006572,1125,0,Condominium,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,4,3,0,0,1,7,0,4068,209.0
4069,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",0,1.0,Real Bed,1.0,1.0,1,strict,1,t,t,2.0,f,22.58989733,114.1829938,365,6,Apartment,10.0,10.0,10.0,100.0,10.0,Entire home/apt,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,4,3,0,2,0,0,0,4069,145.0
4070,4,"{Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",11,1.0,Real Bed,1.0,1.0,1,moderate,2,t,t,2.0,f,22.59726481,114.1948139,1125,4,Apartment,10.0,10.0,10.0,100.0,9.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,4,1,0,2,0,0,0,4070,139.0
4071,3,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",21,1.0,Real Bed,1.0,2.0,1,strict,2,t,t,1.0,f,22.57633359,114.2005614,29,75,Loft,10.0,10.0,9.0,95.0,9.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,4,3,0,2,0,11,0,4071,87.0
4072,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",30,1.0,Real Bed,0.0,2.0,1,flexible,1,t,f,1.0,f,22.5870792,114.1911447,1125,0,Apartment,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,4,0,0,0,0,0,0,4072,199.0
4073,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",23,1.0,Real Bed,1.0,1.0,4,strict,1,t,t,4.0,f,22.57812748,114.184899,21,62,House,10.0,10.0,10.0,97.0,10.0,Private room,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,4,3,0,2,0,9,1,4073,65.0
4074,7,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",16,1.5,Real Bed,2.0,2.0,4,strict,5,t,f,5.0,f,22.60141534,114.1724097,1125,60,House,10.0,10.0,10.0,91.0,9.0,Entire home/apt,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,4,3,0,0,0,9,0,4074,129.0
4075,8,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer}",30,2.0,Real Bed,3.0,3.0,1,strict,6,t,f,1.0,f,22.58357016,114.1837945,1125,5,House,10.0,10.0,10.0,100.0,10.0,Entire home/apt,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,4,3,0,0,0,9,0,4075,599.0
4076,2,"{""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Essentials}",9,1.0,Real Bed,0.0,1.0,2,strict,1,t,f,2.0,f,22.58635561,114.1915349,1125,4,Apartment,10.0,10.0,10.0,95.0,9.0,Entire home/apt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,4,3,0,0,0,0,0,4076,140.0
4077,7,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating}",30,1.0,Real Bed,2.0,1.0,1,flexible,1,t,f,1.0,f,22.59865905,114.1920984,5,0,Apartment,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,4077,650.0
4078,5,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",0,1.0,Real Bed,1.0,3.0,1,strict,3,t,f,1.0,t,22.57474847,114.1853602,90,0,House,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,4,3,0,0,1,9,0,4078,150.0
4079,10,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Cat(s),""Hot Tub"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",30,2.0,Real Bed,5.0,5.0,1,strict,1,t,f,2.0,f,22.5856067,114.1885014,1125,0,House,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,4,3,0,0,0,9,0,4079,980.0
4080,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Indoor Fireplace"",""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",30,1.0,Real Bed,1.0,1.0,1,flexible,1,t,f,1.0,f,22.58049836,114.155865,3,0,Apartment,9.0,9.0,9.0,95.0,9.0,Private room,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,4,0,0,0,0,0,1,4080,225.0
4081,2,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",29,1.0,Real Bed,1.0,1.0,1,strict,2,t,f,1.0,f,22.58661769,114.1574628,1125,4,House,10.0,10.0,9.0,95.0,9.0,Private room,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4,3,0,0,0,9,1,4081,125.0
4082,8,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",23,1.0,Real Bed,3.0,6.0,2,flexible,1,t,f,2.0,f,22.56612167,114.1771291,1125,4,House,10.0,10.0,9.0,95.0,10.0,Entire home/apt,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,4,0,0,0,0,9,0,4082,400.0
4083,2,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",0,1.0,Real Bed,1.0,1.0,2,moderate,1,t,t,2.0,f,22.58292852,114.1779795,1125,0,House,9.0,9.0,9.0,95.0,9.0,Private room,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,4,1,0,2,0,9,1,4083,75.0
4084,6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",30,2.5,Real Bed,2.0,2.0,1,flexible,1,t,f,1.0,f,22.57882894,114.1839313,1125,0,House,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,4,0,0,0,0,9,0,4084,500.0
4085,2,{},0,1.0,Real Bed,1.0,1.0,3,flexible,1,t,f,3.0,f,22.58629536,114.184589,1125,1,House,10.0,10.0,10.0,100.0,10.0,Private room,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,1,4085,59.0
4086,6,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",4,1.5,Real Bed,2.0,2.0,1,flexible,4,t,f,1.0,t,22.59214203,114.1990584,2,2,Apartment,10.0,10.0,10.0,100.0,10.0,Entire home/apt,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,4,0,0,0,1,0,0,4086,350.0
4087,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Essentials}",0,1.0,Real Bed,2.0,2.0,1,flexible,4,t,f,1.0,f,22.58561375,114.1956581,1125,7,House,9.0,10.0,10.0,100.0,9.0,Entire home/apt,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,4,0,0,0,0,9,0,4087,180.0
4088,3,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Shampoo}",0,1.0,Real Bed,1.0,1.0,1,strict,1,t,f,1.0,t,22.58221632,114.1796197,4,3,Cabin,10.0,10.0,9.0,90.0,10.0,Entire home/apt,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,4,3,0,0,1,4,0,4088,200.0
4089,2,"{TV,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Smoke Detector"",Essentials,Shampoo}",1,1.0,Airbed,1.0,1.0,1,moderate,2,t,f,1.0,f,22.57289839,114.1638061,7,2,Apartment,10.0,10.0,9.0,100.0,9.0,Entire home/apt,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,4089,125.0
4090,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",14,2.0,Real Bed,3.0,3.0,1,strict,3,t,f,3.0,f,22.58527675,114.1964862,60,20,House,10.0,10.0,10.0,92.0,10.0,Entire home/apt,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,4,3,0,0,0,9,0,4090,189.0
4091,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",30,2.0,Real Bed,1.0,3.0,6,strict,4,t,f,6.0,f,22.58450806,114.2026532,1125,6,House,9.0,10.0,10.0,100.0,10.0,Private room,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,4,3,0,0,0,9,1,4091,139.0
4092,9,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",24,2.0,Real Bed,3.0,7.0,1,moderate,8,t,f,1.0,f,22.5836155,114.1582387,1125,9,House,10.0,10.0,10.0,100.0,10.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,4,1,0,0,0,9,0,4092,250.0
4093,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,Breakfast,""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",0,2.0,Real Bed,2.0,2.0,1,flexible,1,t,f,1.0,f,22.5930892,114.1969858,1125,0,Apartment,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,4093,500.0
4094,4,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises""}",28,1.0,Real Bed,1.0,1.0,1,flexible,4,t,f,1.0,f,22.57382233,114.1779217,1125,9,Apartment,10.0,10.0,9.0,98.0,9.0,Entire home/apt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,4094,160.0
4095,16,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",17,7.0,Real Bed,10.0,16.0,7,strict,0,t,f,7.0,f,22.59354073,114.1970717,30,6,House,10.0,10.0,10.0,100.0,10.0,Entire home/apt,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,4,3,0,0,0,9,0,4095,2100.0
4096,4,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",0,1.0,Real Bed,2.0,2.0,1,flexible,1,t,f,1.0,f,22.59295858,114.1835114,11,1,House,10.0,10.0,10.0,100.0,8.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,4,0,0,0,0,9,0,4096,490.0
4097,6,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",29,3.0,Real Bed,3.0,3.0,1,moderate,1,t,f,1.0,f,22.57555113,114.1793046,1125,0,House,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,4,1,0,0,0,9,0,4097,2000.0
4098,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",20,1.0,Real Bed,1.0,2.0,2,moderate,2,t,f,3.0,f,22.59766709,114.1698549,30,62,House,10.0,10.0,10.0,94.0,9.0,Entire home/apt,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,4,1,0,0,0,9,0,4098,89.0
4099,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",14,1.0,Real Bed,1.0,2.0,7,strict,1,t,f,8.0,f,22.60043507,114.17169,1125,2,Apartment,10.0,10.0,8.0,100.0,9.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,4,3,0,0,0,0,0,4099,160.0
4100,2,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials}",0,1.0,Futon,1.0,1.0,1,moderate,1,t,f,1.0,f,22.59077077,114.1864122,1125,0,House,9.0,9.0,9.0,95.0,9.0,Private room,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,2,1,0,0,0,9,1,4100,120.0
4101,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",Gym,Breakfast,""Elevator in Building"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",8,1.0,Real Bed,1.0,1.0,1,strict,2,t,f,1.0,f,22.59684369,114.1945985,4,5,Apartment,10.0,10.0,9.0,95.0,9.0,Entire home/apt,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,4,3,0,0,0,0,0,4101,433.0
4102,4,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Pets live on this property"",Cat(s),Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",0,1.0,Real Bed,2.0,2.0,1,strict,1,t,f,1.0,f,22.60366319,114.169943,1125,0,Apartment,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,4,3,0,0,0,0,0,4102,550.0
4103,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Shampoo}",4,1.0,Real Bed,1.0,1.0,1,flexible,1,t,f,1.0,f,22.57896946,114.1535803,1125,3,Apartment,10.0,10.0,10.0,100.0,10.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,4,0,0,0,0,0,0,4103,120.0
4104,5,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",28,1.0,Real Bed,3.0,4.0,4,moderate,4,t,f,4.0,f,22.60296087,114.180159,1125,4,House,9.0,9.0,10.0,90.0,9.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,4,1,0,0,0,9,0,4104,189.0
4105,6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",30,3.5,Real Bed,3.0,3.0,1,flexible,1,t,f,1.0,f,22.58596908,114.1786301,1125,0,House,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,4,0,0,0,0,9,0,4105,1000.0
4106,8,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",6,2.0,Real Bed,2.0,3.0,1,strict,1,t,f,1.0,f,22.59775792,114.198191,14,8,Condominium,10.0,10.0,10.0,97.0,10.0,Entire home/apt,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,4,3,0,0,0,7,0,4106,150.0
4107,6,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",10,1.0,Real Bed,2.0,2.0,4,strict,4,t,f,4.0,f,22.59375241,114.1872111,760,5,House,10.0,10.0,10.0,100.0,10.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,4,3,0,0,0,9,0,4107,183.0
4108,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",6,1.0,Real Bed,1.0,1.0,1,flexible,1,t,f,1.0,f,22.57504609,114.1527739,1125,0,Apartment,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,4,0,0,0,0,0,0,4108,85.0
